BVB_ID,player_name,player_country,podium%,gender,isBlack_Challenge,isBlack_Elite16,isBlack,partners_count,duration_median,height_imputed,current_age,games_points_metric
21319,Hannelore Pass,Belgium,0.0,W,False,False,False,1.0,34.5,70.00311958405545,17.0,-0.577994484160255
21320,Emere Maau-Boutry,France,0.0,W,False,False,False,1.0,38.0,70.00311958405545,36.0,-0.516725207522311
21324,Ludovica Panfili,Italy,0.0,W,False,False,False,1.0,49.0,70.00311958405545,27.0,-0.5357563442047442
21327,Marie-Alex Bélanger,Canada,0.45,W,False,False,False,1.0,35.0,73.0,29.0,-0.176122162365544
21355,Sarah Wood,United States,0.0,W,False,False,False,2.0,43.0,73.0,14.0,0.2963264217145255
21357,Lexie Hamilton,United States,0.0,W,False,False,False,1.0,40.5,66.0,22.0,-0.5248128246736777
21362,Stephanie Spencer,United States,0.0,W,False,False,False,3.0,37.0,73.0,25.0,-0.15793582741566248
21363,Kylie Deberg,United States,0.25,W,False,False,False,1.0,52.5,76.0,23.0,0.16437720738298922
21364,Julia Borges,Brazil,0.0,W,False,False,False,3.0,43.0,70.0,25.0,-0.267734502593811
21380,Hobin Lee,Korea,0.0,W,False,False,False,1.0,29.0,70.00311958405545,24.0,-0.6003030001806624
21381,Hayeseul Park,Korea,0.0,W,False,False,False,1.0,29.0,70.00311958405545,24.0,-0.6003030001806624
21403,Marketa Prihodova,Czech Republic,0.0,W,False,False,False,1.0,44.0,70.00311958405545,17.0,-0.6066467124081402
21404,Beata Rockova,Czech Republic,0.0,W,False,False,False,1.0,44.0,70.00311958405545,19.0,-0.6066467124081402
21407,Youna Coens,Belgium,0.0,W,False,False,False,1.0,34.5,70.00311958405545,18.0,-0.5541000400829781
21414,Ashleigh Adams,United States,0.0,W,False,False,False,1.0,48.0,71.0,18.0,-0.4317719173168938
21416,Emma Dumont,Belgium,0.0,W,False,False,False,1.0,34.0,70.00311958405545,17.0,-0.609818568521879
21417,Inès Piret,Belgium,0.0,W,False,False,False,1.0,34.0,70.00311958405545,16.0,-0.5325844880910052
21418,Annelies Vandenabeele,Belgium,0.0,W,False,False,False,1.0,28.0,70.00311958405545,42.0,-0.6034748562944012
21419,Jennifer Pfau,Austria,0.0,W,False,False,False,1.0,35.0,70.00311958405545,34.0,-0.609818568521879
21420,Karin Elsner,Austria,0.0,W,False,False,False,1.0,35.0,66.0,27.0,-0.609818568521879
21421,Renata Lechien,United States,0.0,W,False,False,False,1.0,39.0,66.0,30.0,-0.5551040505598838
21423,Ainsley Patrick,United States,0.0,W,False,False,False,2.0,43.0,72.0,19.0,-0.2206855088862404
21429,Kennedy Coakley,United States,0.0,W,False,False,False,2.0,39.0,72.0,17.0,-0.21635043355124156
21430,Kristi Tekavec,United States,0.0,W,False,False,False,2.0,52.0,70.00311958405545,27.0,0.22448388073834047
21444,Olena Ustymenko Sokolowski,Ukraine,0.0,W,False,False,False,2.0,46.0,76.0,36.0,-0.32207876536298086
21445,Genny Cruz,United States,0.0,W,False,False,False,1.0,39.0,67.0,25.0,-0.5012355662077747
21448,Chelsea VanDyk,United States,0.0,W,False,False,False,1.0,39.0,71.0,29.0,-0.5551040505598838
21458,Jasmine Martinez,United States,0.0,W,False,False,False,1.0,39.0,68.0,15.0,-0.5012355662077747
21459,Teagan VanderMey,United States,0.0,W,False,False,False,1.0,39.0,67.0,18.0,-0.5551040505598838
